author,year,doi,mention_id,song_id,n_mentions,type,artist,title,passage,chills,notes
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m317,s456a,4,empirical,Leonard Cohen,Hallelujah,NA,NA,Interpreted by Rufus Wainwright
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m318,s670,2,empirical,Sarah McLachlan,Angel,NA,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m319,s697,2,empirical,Sinéad O'Connor,Nothing Compares 2 U,NA,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m320,s698,1,report,Skunk Anansie,Hedonism,NA,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m321,s713,2,empirical,Sting,Fields of Gold,NA,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m322,s757,1,empirical,The Verve,Bitter Sweet Symphony,Truncated after 3 min including a fade-out,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m323,s596,1,empirical,Plain White T's,Hey there Delilah,NA,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m324,s779,1,empirical,Tracy Chapman,Fast Car,NA,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m325,s491,1,empirical,Marc Cohn,Walking in Memphis,NA,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m326,s099,1,empirical,Bonnie Tyler,Total Eclipse of the Heart,Truncated after 3 min including a fade-out,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m327,s200,1,report,Don McLean,Vincent,NA,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m328,s317,1,empirical,Herbert Grönemeyer,Flugzeuge im Bauch,NA,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m329,s417,2,report,José González,Heartbeats,NA,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m330,s628,1,report,Ralph McTell,Streets of London,NA,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m331,s696,1,empirical,Simon and Garfunkel,The Sound of Silence,NA,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m332,s082,1,empirical,Bill Medley,(I've Had) The Time of My Life,NA,NA,NA
Benedek & Kaernbach,2011,10.1016/j.biopsycho.2010.12.012,m333,s812,12,report,Wolfgang Amadeus Mozart,Requiem in D minor - K. 626,Confutatis,NA,NA
Egermann et al.,2011,10.1177/1029864911399497,m334,s015,5,discussion,Air Supply,Making Love Out of Nothing at All,NA,NA,NA
Egermann et al.,2011,10.1177/1029864911399497,m335,s072,3,empirical,Bedřich Smetana,Vltava (The Moldau),NA,NA,NA
Egermann et al.,2011,10.1177/1029864911399497,m336,s470,4,empirical,Ludwig van Beethoven,Piano Concerto No. 5 in Eb major - Op. 73,Mvt. 3,NA,NA
Egermann et al.,2011,10.1177/1029864911399497,m337,s363,3,empirical,Jean Sibelius,Finlandia - Op. 26,NA,NA,NA
Egermann et al.,2011,10.1177/1029864911399497,m338,s017,3,empirical,Alan Silvestri,Forrest Gump Suite,NA,NA,NA
Egermann et al.,2011,10.1177/1029864911399497,m339,s812,12,empirical,Wolfgang Amadeus Mozart,Requiem in D minor - K. 626,Lacrimosa,NA,NA
Egermann et al.,2011,10.1177/1029864911399497,m340,s236,3,empirical,Felix Mendelssohn,The Hebrides Overture - Op. 26,NA,NA,NA
Egermann et al.,2011,10.1177/1029864911399497,m341,s208,4,empirical,Edward Elgar,Variations on an Original Theme - Op. 36 (Enigma Variations),Var. 9 (Nimrod),NA,NA
Egermann et al.,2011,10.1177/1029864911399497,m342,s310,3,empirical,Hans Zimmer and Klaus Badelt,The Medallion Calls,NA,NA,NA
Egermann et al.,2011,10.1177/1029864911399497,m343,s644,4,empirical,Richard Wagner,Lohengrin - WWV 75,Overture,NA,NA
Egermann et al.,2011,10.1177/1029864911399497,m344,s660,2,empirical,Rolf Løvland,Serenade to Spring,NA,NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m345,s236,3,empirical,Felix Mendelssohn,The Hebrides Overture - Op. 26,NA,NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m346,s470,4,empirical,Ludwig van Beethoven,Piano Concerto No. 5 in Eb major - Op. 73,Transition from Mvt. 2 to Mvt. 3,NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m347,s395,1,empirical,Johannes Brahms,Double Concerto in A minor - Op. 102,Mvt. 1 (Allegro),NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m348,s807,1,empirical,Wojciech Kilar,The Ninth Gate Soundtrack - Opening Titles,NA,NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m349,s521,1,empirical,Miklós Rózsa,Attack!,NA,NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m350,s127,1,empirical,César Franck,Choral No. 3 in A minor - FWV 40,NA,NA,Orgelmusik Im Hohen Dom zu Passau
Grewe et al.,2011,10.1177/0305735610362950,m351,s310,3,empirical,Hans Zimmer and Klaus Badelt,The Medallion Calls,NA,NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m352,s051,3,empirical,Antonio Vivaldi,The Four Seasons,Summer,NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m353,s017,3,empirical,Alan Silvestri,Forrest Gump Suite,NA,NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m354,s205,2,empirical,Edward Elgar,Cello Concerto in E minor - Op. 85,Mvt. 1 (Adagio - Moderato),NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m355,s644,4,empirical,Richard Wagner,Lohengrin - WWV 75,Overture,NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m356,s367,1,empirical,Jean Sibelius,Violin Concerto in D minor - Op. 47,Mvt. 1 (Allegro moderato),NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m357,s586,1,empirical,Phil Collins,Easy Lover,NA,NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m358,s208,4,empirical,Edward Elgar,Variations on an Original Theme - Op. 36 (Enigma Variations),Var. 9 (Nimrod),NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m359,s773,6,empirical,Tomaso Albinoni,Adagio in G minor,NA,NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m360,s394,1,empirical,Johannes Brahms,Clarinet Quintet in B minor - Op. 115,Mvt. 1 (Allegro),NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m361,s812,12,empirical,Wolfgang Amadeus Mozart,Requiem in D minor - K. 626,Tuba mirum; Confutatis; Lacrimosa,NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m362,s309,1,empirical,Hans Zimmer and Klaus Badelt,Barbossa Is Hungry,NA,NA,NA
Grewe et al.,2011,10.1177/0305735610362950,m363,s290,1,empirical,Giuseppe Verdi,Nabucco,Overture,NA,NA
Schurtz et al.,2012,10.1007/s11031-011-9243-8,m364,s479,3,anecdote,Ludwig van Beethoven,Symphony No. 5 in C minor - Op. 67,NA,NA,NA
Schurtz et al.,2012,10.1007/s11031-011-9243-8,m365,s362,1,report,Jay Z and Rihanna,Run This Town,NA,Rihanna's opening part,NA
Altenmüller et al.,2013,10.1093/acprof:oso/9780199583560.003.0019,m366,s637,2,discussion,Richard Strauss,Breit Über Mein Haupt,NA,NA,NA
Altenmüller et al.,2013,10.1093/acprof:oso/9780199583560.003.0019,m367,s389,3,discussion,Johann Sebastian Bach,St Matthew Passion - BWV 244,NA,Part 2: No. 54 (Barrabas!),NA
Altenmüller et al.,2013,10.1093/acprof:oso/9780199583560.003.0019,m368,s812,12,discussion,Wolfgang Amadeus Mozart,Requiem in D minor - K. 626,Dies irae; Tuba mirum; Rex tremendae; Confutatis; Lacrimosa,NA,NA
Altenmüller et al.,2013,10.1093/acprof:oso/9780199583560.003.0019,m369,s393,2,discussion,Johann Sebastian Bach,Unser Leben ist ein Schatten,NA,NA,NA
Altenmüller et al.,2013,10.1093/acprof:oso/9780199583560.003.0019,m370,s285,2,discussion,Giacomo Puccini,Requiem,NA,NA,NA
Branković,2013,NA,m371,s409a,6,discussion,John Stafford Smith,The Star-Spangled Banner,NA,NA,NA
Jaimovich et al.,2013,10.1007/978-3-642-41248-6_2,m372,s456b,4,empirical,Leonard Cohen,Hallelujah,NA,NA,Interpreted by Jeff Buckley
Jaimovich et al.,2013,10.1007/978-3-642-41248-6_2,m373,s528,1,empirical,Modest Mussorgsky,Night on Bald Mountain,NA,NA,NA
Jaimovich et al.,2013,10.1007/978-3-642-41248-6_2,m374,s288,1,empirical,Gioachino Rossini,William Tell Overture,NA,NA,NA
Jaimovich et al.,2013,10.1007/978-3-642-41248-6_2,m375,s603,1,empirical,Providence,J. O. Forbes of Course,NA,NA,NA
Jaimovich et al.,2013,10.1007/978-3-642-41248-6_2,m376,s575,1,empirical,Paul Brady,Paddy's Green Shamrock Shore,NA,NA,NA
Jaimovich et al.,2013,10.1007/978-3-642-41248-6_2,m377,s555,1,empirical,Neil Young,Only Love Can Break Your Heart,NA,NA,NA
Konečni,2013,10.5406/jaesteduc.47.1.0001,m378,s680,4,discussion,Sergei Rachmaninoff,Piano Concerto No. 2 in C minor - Op. 18,Final portion,NA,NA
Konečni,2013,10.5406/jaesteduc.47.1.0001,m379,s409a,6,discussion,John Stafford Smith,The Star-Spangled Banner,NA,NA,NA
Konečni,2013,10.5406/jaesteduc.47.1.0001,m380,s583,3,discussion,Peter Dodds McCormick,Advance Australia Fair,NA,NA,NA
Mlejnek,2013,NA,m381,s608,2,report,Pyotr Ilyich Tchaikovsky,Violin Concerto in D major - Op. 35,Mvt. 1,Entrance of violin,NA
Balteș & Miu,2014,10.1037/pmu0000030,m382,s284,1,empirical,Giacomo Puccini,Madama Butterfly,NA,NA,NA
Juslin et al.,2014,10.1177/0305735613484548,m383,s221,2,empirical,Ernest Bloch,Prayer,NA,NA,NA
Silvia et al.,2015,10.1037/aca0000028,m384,s692,2,empirical,Sigur Rós,Hoppípolla,NA,NA,NA
Weth et al.,2015,10.1177/1029864915606796,m385,s773,6,empirical,Tomaso Albinoni,Adagio in G minor,Mm. 3–29 D.C. 1–21,NA,NA
Colver & El-Alayli,2016,10.1177/0305735615572358,m386,s388,1,empirical,Johann Sebastian Bach,St John Passion - BWV 245,Part 1 (Herr - Unser Herrscher) - First 2 min 11 s,NA,NA
Colver & El-Alayli,2016,10.1177/0305735615572358,m387,s263,4,empirical,Frédéric Chopin,Piano Concerto No. 1 in E minor - Op. 11,First 2 min 18 s,NA,NA
Colver & El-Alayli,2016,10.1177/0305735615572358,m388,s015,5,empirical,Air Supply,Making Love Out of Nothing at All,First 53 s,NA,NA
Colver & El-Alayli,2016,10.1177/0305735615572358,m389,s789,1,empirical,Vangelis,Mythodea - Movement 6,First 3 min 21 s,NA,NA
Colver & El-Alayli,2016,10.1177/0305735615572358,m390,s307,1,empirical,Hans Zimmer,Oogway Ascends,First 2 min,NA,NA
Laeng et al.,2016,10.1016/j.concog.2016.07.009,m391,s481a,5,discussion,Ludwig van Beethoven,Symphony No. 9 in D minor - Op. 125,Mvt. 4 (Ode to Joy),NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m392,s179,1,empirical,Death Cab for Cutie,Someday You Will Be Loved ,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m393,s280,1,empirical,George Winston,Moon,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m394,s518,1,empirical,MIKA,Happy Ending,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m395,s181,1,empirical,Deep Forest,Sweet Lullaby,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m396,s537,1,empirical,My Bloody Valentine,What You Want,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m397,s801,1,empirical,Wilco,On and On and On,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m398,s091,1,empirical,Blue Devils,Constantly Risking Absurdity,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m399,s515,1,empirical,Michael Kamen,The New Moon in the Old Moon's Arms,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m400,s646,1,empirical,Richard Wagner,Tristan und Isolde - WWV 90,Liebestod,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m401,s041,1,report,Animal Collective,My Girls,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m402,s060,1,report,Au Revoir Simone,Knight of Wands,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m403,s095,1,report,Bon Iver,Flume,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m404,s372,1,report,jj,From Africa to Malaga,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m405,s573,1,report,Passion Pit,Better Things,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m406,s298,3,empirical,Gustav Mahler,Symphony No. 1 in D major,Mvt. 1,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m407,s468,1,empirical,Ludwig van Beethoven,Egmond - Op. 84,Overture,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m408,s676,1,empirical,Sergei Prokofiev,Lieutenant Kijé,Mvt. 1 - Mm. 8–53,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m409,s576,1,empirical,Paul Simon,Graceland,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m410,s772,1,empirical,Tom Petty,Time to Move On,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m411,s002,2,empirical,Aaron Copland,Appalachian Spring,Mvt. 2,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m412,s069,1,report,Bag Raiders,Shooting Star,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m413,s170,1,report,Dave Matthews Band,Crush,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m414,s743,1,report,The Grateful Dead,Ripple,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m415,s632,1,report,Ray LaMontagne,Empty,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m416,s029,1,report,Amos Lee,Colors,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m417,s084,1,report,Billy Joel,Vienna,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m418,s213,1,report,Elvis Costello,Allison,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m419,s319,1,report,Holly Brook,Heavy,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m420,s153,1,report,Coldplay,Strawberry Swing,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m421,s437,1,report,Kishi Bashi,Manchester,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m422,s726,1,report,Talking Heads,This Must Be the Place,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m423,s800,1,report,Wilco,Jesus - Etc.,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m424,s076,1,empirical,Belle and Sebastian,I Fought in a War,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m425,s078,1,empirical,Belle and Sebastian,The Model,NA,NA,NA
Sachs et al.,2016,10.1093/scan/nsw009,m426,s077,1,empirical,Belle and Sebastian,Like Dylan in the Movies,NA,NA,NA
Grunkina et al.,2017,10.3389/fnhum.2016.00670,m427,s773,6,empirical,Tomaso Albinoni,Adagio in G minor,Mm. 9–26,NA,NA
Grunkina et al.,2017,10.3389/fnhum.2016.00670,m428,s667a,7,empirical,Samuel Barber,Adagio for Strings,Mm. 1–10,NA,NA
Grunkina et al.,2017,10.3389/fnhum.2016.00670,m429,s505,3,empirical,Max Bruch,Kol Nidrei - Op. 47,Mm. 10–23,M. 21 (Entrance of cello and orchestra),NA
Grunkina et al.,2017,10.3389/fnhum.2016.00670,m430,s263,4,empirical,Frédéric Chopin,Piano Concerto No. 1 in E minor - Op. 11,Mm. 13–30,M. 29 (Crescendo and chromatic progression),NA
Grunkina et al.,2017,10.3389/fnhum.2016.00670,m431,s234,2,empirical,Felix Mendelssohn,Piano Trio No. 1 in D minor - Op. 49,Mvt. 2 - Mm. 1–20,M. 9 (Entrance of violin and viola),NA
Grunkina et al.,2017,10.3389/fnhum.2016.00670,m432,s811,3,empirical,Wolfgang Amadeus Mozart,Piano Concerto No. 23 in A major - K. 488,Mvt. 2 - Mm. 1–19,M. 16 (Changes in volume and pitch),NA
Mori & Iwanaga,2017,10.1038/srep46063,m433,s534,1,report,Mr. Children,君が好き,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m434,s718,1,report,Superfly,Hello Hello,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m435,s525,1,report,Misia,逢いたくていま,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m436,s553,1,report,Nana Mizuki,Pray,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m437,s715,1,report,Suara,キミガタメ,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m438,s825,1,report,YUI,How Crazy,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m439,s625,1,report,Radwimps,愛し,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m440,s703,1,report,Spitz,めざめ,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m441,s833,1,report,サスケ,卒業の日,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m442,s836,1,report,東京事変,透明人間,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m443,s426,1,report,Judy and Mary,くじら 12 号,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m444,s081,1,report,BIGMAMA,Paper-Craft,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m445,s842,1,report,電気グルーヴ,虹 (Short Cut Mix),NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m446,s841,1,report,電気グルーヴ,安里屋ユンタ,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m447,s840,1,report,電気グルーヴ,Shangri-La,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m448,s014,1,report,aiko,カブトムシ,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m449,s490,1,report,Mao Abe,貴方の恋人になりたいのです,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m450,s025,1,report,Ali Project,薔薇獄乙女,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m451,s116,1,report,Bump of Chicken,飴玉の唄,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m452,s489,1,report,Mao Abe,いつの日も,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m453,s832,1,report,コブクロ,Fragile Mind,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m454,s510,1,report,Megumi Hayashibara,集結の園へ,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m455,s064,1,report,B'z,It's Showtime,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m456,s065,1,report,B'z,さよなら傷だらけの日々よ,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m457,s599,1,report,Porno Graffitti,Rainbow,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m458,s597,1,report,Plenty,枠,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m459,s042,1,report,Anri Kumaki,花言葉,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m460,s348,1,report,Infinity 16,いつまでもメリークリスマス,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m461,s225,1,report,Exile,I Wish For You,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m462,s245,1,report,Flumpool,君に届け,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m463,s834,1,report,ジン,Fuga,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m464,s433,1,report,Kazushi Miyazawa and Joe Hisaishi,旅立ちの時 ～Asian Dream Song～,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m465,s115,1,report,Bump of Chicken,車輪の唄,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m466,s795,1,report,WEAVER,君と僕のテーマソング,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m467,s796,1,report,WEAVER,心の中まで,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m468,s797,1,report,WEAVER,白朝夢,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m469,s039,1,report,Angela Aki,手紙 ～拝啓十五の君へ～,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m470,s311,1,report,HARCO,世界でいちばん頑張ってる君に,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m471,s267,1,report,Funky Monkey Babys,あとひとつ,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m472,s239,1,report,Field of View,Dreams,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m473,s240,1,report,Field of View,この街で君と暮らしたい,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m474,s001,1,report,19,あの紙ヒコーキくもり空わって,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m475,s063,1,report,Ayaka Hirahara,Jupiter,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m476,s334,1,report,HY,366 日,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m477,s671,1,report,Satoshi Ohno,Take Me Faraway,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m478,s320,1,report,Honey L Days,まなざし,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m479,s624,1,report,Radwimps,ふたりごと,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m480,s016,1,report,AKB48,会いたかった,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m481,s355,1,report,JAM Project,Name ～君の名は～,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m482,s357,1,report,JAM Project,未来への咆哮,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m483,s354,1,report,JAM Project,GONG,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m484,s520,1,report,Mika Nakashima,雪の華,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m485,s524,1,report,Misia,Everything,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m486,s062,1,report,Ayaka,夢を味方に,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m487,s830,1,report,いきものがかり,ふたり (Album version),NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m488,s439,1,report,Kō Shibasaki,Nervous,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m489,s114,1,report,Bump of Chicken,Stage of the Ground,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m490,s353,1,report,JAM Project,Crest of Z's,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m491,s113,1,report,Bump of Chicken,Sailing Day,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m492,s650,1,report,Ringo Sheena,Spica,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m493,s058,1,report,Asian Kung-Fu Generation,ソラニン,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m494,s581,1,report,Perfume,Dream Fighter,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m495,s839,1,report,東方神起,明日は来るから,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m496,s837,1,report,東方神起,Love in the Ice,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m497,s230,1,report,F.T. Island,Treasure,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m498,s612,1,report,Quruli,春風,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m499,s633,1,report,RC Succession,君が僕を知ってる,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m500,s649,1,report,Ringo Sheena,Morphine,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m501,s227,1,report,Exile,道,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m502,s226,1,report,Exile,Lovers Again,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m503,s626,1,report,Radwimps,有心論,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m504,s066,1,report,B'z,今夜月の見える丘に,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m505,s488,1,report,Mai Kuraki,Time After Time,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m506,s719,1,report,Superfly,愛をこめて花束を,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m507,s835,1,report,ゆず,栄光の架橋,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m508,s036,1,report,Angela Aki,Kiss Me Good Bye,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m509,s037,1,report,Angela Aki,This Love,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m510,s038,1,report,Angela Aki,愛の季節,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m511,s530,1,report,Mongol800,Face to Face,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m512,s531,1,report,Mongol800,琉球愛歌,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m513,s652,1,report,Road of Major,雑草,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m514,s824,1,report,Yoshiki Fukuyama,真赤な誓い,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m515,s717,1,report,Supercell,君の知らない物語,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m516,s061,1,report,Aya Hirano,God Knows,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m517,s831,1,report,いきものがかり,青春ライン,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m518,s112,1,report,Bump of Chicken,Karma,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m519,s788,1,report,UVERworld,心とココロ,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m520,s621,1,report,Radwimps,Ground Zero,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m521,s622,1,report,Radwimps,Order Made,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m522,s519,1,report,Mika Nakashima,Life,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m523,s535,1,report,Mr. Children,花の匂い,NA,NA,NA
Mori & Iwanaga,2017,10.1038/srep46063,m524,s838,1,report,東方神起,Why? (Keep Your Head Down),NA,NA,NA
Schaefer,2017,10.3389/fnins.2017.00600,m525,s305,2,discussion,Hans Zimmer,He's a Pirate,NA,NA,NA
Schaefer,2017,10.3389/fnins.2017.00600,m526,s154,2,discussion,Coldplay,The Scientist,NA,NA,NA
Schaefer,2017,10.3389/fnins.2017.00600,m527,s358,4,discussion,James Horner,My Heart Will Go On,NA,NA,NA
Schaefer,2017,10.3389/fnins.2017.00600,m528,s216,2,discussion,Enya,Only Time,NA,NA,NA
Bannister & Eerola,2018,10.3389/fpsyg.2018.02046,m529,s386,1,report,Johann Sebastian Bach,Mass in B minor - BWV 232,NA,NA,NA
